# This is a data file of potential over a plane
# Variables: N=40, Top=1, Right=-2, Bottom=3, Left=0, cycles=100

37	15	2.46204
37	16	2.46806
37	17	2.46996
37	18	2.46798
37	19	2.46223
37	20	2.45273
37	21	2.43937
37	22	2.42198
37	23	2.40024
37	24	2.37371
37	25	2.3418
37	26	2.30371
37	27	2.25838
37	28	2.20438
37	29	2.13979
37	30	2.06198
37	31	1.9673
37	32	1.85056
37	33	1.70427
37	34	1.51733
37	35	1.27308
37	36	0.946367
37	37	0.5
37	38	-0.116343
37	39	-0.952984
37	40	-2

38	0	0
38	1	0.901588
38	2	1.48905
38	3	1.85333
38	4	2.08536
38	5	2.23994
38	6	2.34754
38	7	2.42523
38	8	2.48292
38	9	2.52663
38	10	2.56014
38	11	2.58594
38	12	2.60571
38	13	2.62061
38	14	2.63144
38	15	2.63877
38	16	2.64301
38	17	2.64442
38	18	2.64317
38	19	2.63934
38	20	2.63296
38	21	2.62394
38	22	2.61216
38	23	2.59741
38	24	2.57936
38	25	2.55761
38	26	2.53156
38	27	2.50046
38	28	2.46324
38	29	2.41849
38	30	2.36418
38	31	2.29746
38	32	2.21414
38	33	2.10783
38	34	1.96847
38	35	1.77949
38	36	1.51239
38	37	1.11634
38	38	0.5
38	39	-0.488246
38	40	-2

39	0	0
39	1	1.49726
39	2	2.08746
39	3	2.36353
39	4	2.51335
39	5	2.60451
39	6	2.66473
39	7	2.70689
39	8	2.73759
39	9	2.76056
39	10	2.77802
39	11	2.79139
39	12	2.80159
39	13	2.80925
39	14	2.81482
39	15	2.81859
39	16	2.82078
39	17	2.82153
39	18	2.82093
39	19	2.81902
39	20	2.81581
39	21	2.81127
39	22	2.80532
39	23	2.79787
39	24	2.78873
39	25	2.77771
39	26	2.76448
39	27	2.74865
39	28	2.72966
39	29	2.70673
39	30	2.67879
39	31	2.64424
39	32	2.60071
39	33	2.54444
39	34	2.46923
39	35	2.36402
39	36	2.20735
39	37	1.95298
39	38	1.48825
39	39	0.5
39	40	-2

40	0	0
40	1	3
40	2	3
40	3	3
40	4	3
40	5	3
40	6	3
40	7	3
40	8	3
40	9	3
40	10	3
40	11	3
40	12	3
40	13	3
40	14	3
40	15	3
40	16	3
40	17	3
40	18	3
40	19	3
40	20	3
40	21	3
40	22	3
40	23	3
40	24	3
40	25	3
40	26	3
40	27	3
40	28	3
40	29	3
40	30	3
40	31	3
40	32	3
40	33	3
40	34	3
40	35	3
40	36	3
40	37	3
40	38	3
40	39	3
40	40	-2

